Title,Type,Service,Genre,IMDB,ReelGood,Released Year,Seasons
Barry,movies,Netflix,Biography,5.8,65.0,2016,
Because of Winn-Dixie,movies,Disney+,Drama,6.3,65.0,2005,
Because of Winn-Dixie,movies,Disney+,Comedy,6.3,65.0,2005,
Because of Winn-Dixie,movies,Disney+,Family,6.3,65.0,2005,
10 Years,movies,Netflix,Drama,6.1,64.0,2011,
10 Years,movies,Netflix,Comedy,6.1,64.0,2011,
10 Years,movies,Netflix,Romance,6.1,64.0,2011,
Don't Be Afraid of the Dark,movies,Netflix,Horror,5.6,64.0,2010,
Don't Be Afraid of the Dark,movies,Netflix,Fantasy,5.6,64.0,2010,
Don't Be Afraid of the Dark,movies,Netflix,Thriller,5.6,64.0,2010,
Ten Years,movies,Netflix,Drama,6.7,64.0,2015,
Violet Evergarden: Eternity and the Auto Memory Doll,movies,Netflix,Anime,7.4,64.0,2019,
Violet Evergarden: Eternity and the Auto Memory Doll,movies,Netflix,Fantasy,7.4,64.0,2019,
Violet Evergarden: Eternity and the Auto Memory Doll,movies,Netflix,Drama,7.4,64.0,2019,
Bethany Hamilton: Unstoppable,movies,Netflix,Documentary,7.4,64.0,2019,
Bethany Hamilton: Unstoppable,movies,Netflix,Biography,7.4,64.0,2019,
Bethany Hamilton: Unstoppable,movies,Netflix,Sport,7.4,64.0,2019,
Occupation,movies,Netflix,Science-Fiction,5.0,64.0,2018,
Occupation,movies,Netflix,Drama,5.0,64.0,2018,
Occupation,movies,Netflix,Action & Adventure,5.0,64.0,2018,
"Live Twice, Love Once",movies,Netflix,Drama,7.2,65.0,2019,
"Live Twice, Love Once",movies,Netflix,Comedy,7.2,65.0,2019,
The Cloverfield Paradox,movies,Netflix,Horror,5.5,64.0,2018,
The Cloverfield Paradox,movies,Netflix,Science-Fiction,5.5,64.0,2018,
The Cloverfield Paradox,movies,Netflix,Mystery,5.5,64.0,2018,
The Rest of Us,movies,Hulu,Drama,6.0,65.0,2020,
Agneepath,movies,Netflix,Crime,7.7,64.0,1990,
Agneepath,movies,Netflix,Drama,7.7,64.0,1990,
Agneepath,movies,Netflix,Action & Adventure,7.7,64.0,1990,
The Discovery,movies,Netflix,Drama,6.3,65.0,2017,
The Discovery,movies,Netflix,Mystery,6.3,65.0,2017,
The Discovery,movies,Netflix,Romance,6.3,65.0,2017,
The Flat,movies,Hulu,Documentary,6.9,63.0,2011,
E-Team,movies,Netflix,Documentary,7.1,65.0,2014,
Blood Ties,movies,Hulu,Crime,6.5,61.0,2013,
Blood Ties,movies,Hulu,Thriller,6.5,61.0,2013,
Blood Ties,movies,Hulu,Drama,6.5,61.0,2013,
Una,movies,Netflix,Drama,6.2,65.0,2017,
Una,movies,Netflix,Mystery,6.2,65.0,2017,
Una,movies,Netflix,Romance,6.2,65.0,2017,
Children of the Corn,movies,Hulu,Horror,5.7,63.0,1984,
Children of the Corn,movies,Hulu,Thriller,5.7,63.0,1984,
Children of the Corn,movies,Hulu,Mystery,5.7,63.0,1984,
Mickey's Once Upon a Christmas,movies,Disney+,Animation,7.2,65.0,1999,
Mickey's Once Upon a Christmas,movies,Disney+,Comedy,7.2,65.0,1999,
Mickey's Once Upon a Christmas,movies,Disney+,Family,7.2,65.0,1999,
Manson Family Vacation,movies,Netflix,Drama,5.8,65.0,2015,
Manson Family Vacation,movies,Netflix,Comedy,5.8,65.0,2015,
Manson Family Vacation,movies,Netflix,Cult,5.8,65.0,2015,
Iliza Shlesinger: Elder Millennial,movies,Netflix,Comedy,7.2,64.0,2018,
Iliza Shlesinger: Elder Millennial,movies,Netflix,Stand-up & Talk,7.2,64.0,2018,
John Mulaney: The Comeback Kid,movies,Netflix,Documentary,8.0,65.0,2015,
John Mulaney: The Comeback Kid,movies,Netflix,Comedy,8.0,65.0,2015,
John Mulaney: The Comeback Kid,movies,Netflix,Stand-up & Talk,8.0,65.0,2015,
Hasan Minhaj: Homecoming King,movies,Netflix,Comedy,8.3,65.0,2017,
Hasan Minhaj: Homecoming King,movies,Netflix,Stand-up & Talk,8.3,65.0,2017,
The Laundromat,movies,Netflix,Crime,6.3,65.0,2019,
The Laundromat,movies,Netflix,Drama,6.3,65.0,2019,
The Laundromat,movies,Netflix,Comedy,6.3,65.0,2019,
To the Bone,movies,Netflix,Drama,6.8,64.0,2017,
To the Bone,movies,Netflix,Comedy,6.8,64.0,2017,
Berserk: The Golden Age Arc II - The Battle for Doldrey,movies,Netflix,Animation,7.8,64.0,2012,
Berserk: The Golden Age Arc II - The Battle for Doldrey,movies,Netflix,Fantasy,7.8,64.0,2012,
Berserk: The Golden Age Arc II - The Battle for Doldrey,movies,Netflix,Action & Adventure,7.8,64.0,2012,
Secret in Their Eyes,movies,Netflix,Crime,6.3,64.0,2015,
Secret in Their Eyes,movies,Netflix,Thriller,6.3,64.0,2015,
Secret in Their Eyes,movies,Netflix,Mystery,6.3,64.0,2015,
Ruby Bridges,movies,Disney+,Drama,7.2,64.0,1998,
Ruby Bridges,movies,Disney+,Action & Adventure,7.2,64.0,1998,
Ruby Bridges,movies,Disney+,Family,7.2,64.0,1998,
2 States,movies,Netflix,Drama,6.9,65.0,2014,
2 States,movies,Netflix,Comedy,6.9,64.0,2014,
2 States,movies,Netflix,Romance,6.9,65.0,2014,
Camp Rock 2: The Final Jam,movies,Disney+,Children,5.2,64.0,2010,
Camp Rock 2: The Final Jam,movies,Disney+,Comedy,5.2,64.0,2010,
Camp Rock 2: The Final Jam,movies,Disney+,Musical,5.2,64.0,2010,
Camp Rock 2: The Final Jam,movies,Disney+,Family,5.2,64.0,2010,
Michelle Wolf: Joke Show,movies,Netflix,Comedy,7.1,66.0,2019,
The Great Hack,movies,Netflix,Documentary,7.0,64.0,2019,
The Kid,movies,Disney+,Fantasy,6.1,64.0,2000,
The Kid,movies,Disney+,Comedy,6.1,64.0,2000,
The Kid,movies,Disney+,Family,6.1,64.0,2000,
Siren,movies,Netflix,Horror,5.3,64.0,2016,
Siren,movies,Netflix,Thriller,5.3,64.0,2016,
Siren,movies,Netflix,Mystery,5.3,64.0,2016,
Marc Maron: Too Real,movies,Netflix,Comedy,7.2,64.0,2017,
March of the Penguins 2,movies,Hulu,Documentary,6.6,65.0,2017,
March of the Penguins 2,movies,Hulu,Family,6.6,65.0,2017,
Rising Phoenix,movies,Netflix,Documentary,8.1,66.0,2020,
Rising Phoenix,movies,Netflix,Sport,8.1,66.0,2020,
14 Blades,movies,Netflix,Drama,6.3,64.0,2010,
14 Blades,movies,Netflix,Action & Adventure,6.3,64.0,2010,
14 Blades,movies,Netflix,History,6.3,64.0,2010,
Eli,movies,Netflix,Animation,5.7,64.0,2019,
Eli,movies,Netflix,Horror,5.7,64.0,2019,
Plus One,movies,Hulu,Drama,6.6,74.0,2019,
Plus One,movies,Hulu,Comedy,6.6,74.0,2019,
Plus One,movies,Hulu,Romance,6.6,74.0,2019,
Recess: School's Out,movies,Disney+,Animation,6.6,64.0,2001,
Recess: School's Out,movies,Disney+,Comedy,6.6,64.0,2001,
Recess: School's Out,movies,Disney+,Family,6.6,64.0,2001,
The Paramedic,movies,Netflix,Thriller,5.6,56.0,2020,
The Paramedic,movies,Netflix,Drama,5.6,56.0,2020,
The Paramedic,movies,Netflix,Mystery,5.6,56.0,2020,
Menashe,movies,Netflix,Drama,6.5,65.0,2017,
The Prince & Me,movies,Netflix,Comedy,5.9,61.0,2004,
The Prince & Me,movies,Netflix,Family,5.9,61.0,2004,
The Prince & Me,movies,Netflix,Romance,5.9,61.0,2004,
Grass is Greener,movies,Netflix,Documentary,7.2,65.0,2019,
The Mechanic,movies,Hulu,Crime,6.9,64.0,1972,
The Mechanic,movies,Hulu,Thriller,6.9,64.0,1972,
The Mechanic,movies,Hulu,Action & Adventure,6.9,64.0,1972,
Quién te cantará,movies,Netflix,Drama,7.0,65.0,2018,
Quién te cantará,movies,Netflix,Mystery,7.0,65.0,2018,
Thanks for Sharing,movies,Hulu,Drama,6.4,62.0,2013,
Thanks for Sharing,movies,Hulu,Comedy,6.4,62.0,2013,
Thanks for Sharing,movies,Hulu,Romance,6.4,62.0,2013,
Poseidon,movies,Netflix,Thriller,5.7,64.0,2006,
Poseidon,movies,Netflix,Drama,5.7,64.0,2006,
Poseidon,movies,Netflix,Action & Adventure,5.7,64.0,2006,
Maze,movies,Hulu,Crime,5.9,64.0,2017,
Maze,movies,Hulu,Drama,5.9,64.0,2017,
Maze,movies,Hulu,Action & Adventure,5.9,64.0,2017,
Maze,movies,Hulu,History,5.9,64.0,2017,
The Rum Diary,movies,Netflix,Drama,6.2,64.0,2011,
The Rum Diary,movies,Netflix,Comedy,6.2,64.0,2011,
Strange But True,movies,Netflix,Thriller,5.8,66.0,2019,
Strange But True,movies,Netflix,Mystery,5.8,66.0,2019,
The Lost Husband,movies,Netflix,Drama,6.0,65.0,2020,
The Lost Husband,movies,Netflix,Romance,6.0,65.0,2020,
Buster's Mal Heart,movies,Netflix,Thriller,6.1,65.0,2017,
Buster's Mal Heart,movies,Netflix,Drama,6.1,65.0,2017,
Buster's Mal Heart,movies,Netflix,Mystery,6.1,65.0,2017,
Red Tails,movies,Disney+,Drama,5.9,64.0,2012,
Red Tails,movies,Disney+,Action & Adventure,5.9,64.0,2012,
Red Tails,movies,Disney+,History,5.9,64.0,2012,
Clive Davis: The Soundtrack of Our Lives,movies,Netflix,Documentary,7.5,63.0,2017,
Clive Davis: The Soundtrack of Our Lives,movies,Netflix,Musical,7.5,63.0,2017,
Big Business,movies,Disney+,Comedy,6.5,63.0,1988,
Species,movies,Hulu,Horror,5.8,60.0,1995,
Species,movies,Hulu,Science-Fiction,5.8,60.0,1995,
Species,movies,Hulu,Action & Adventure,5.8,60.0,1995,
Iron Will,movies,Disney+,Action & Adventure,6.6,64.0,1994,
Iron Will,movies,Disney+,Family,6.6,64.0,1994,
Lemonade Mouth,movies,Disney+,Children,6.9,64.0,2011,
Lemonade Mouth,movies,Disney+,Musical,6.9,64.0,2011,
Lemonade Mouth,movies,Disney+,Family,6.9,64.0,2011,
Playing with Fire,movies,Hulu,Comedy,5.0,62.0,2019,
Playing with Fire,movies,Hulu,Family,5.0,62.0,2019,
Sand Castle,movies,Netflix,Drama,6.3,64.0,2017,
Anon,movies,Netflix,Crime,6.1,64.0,2018,
Anon,movies,Netflix,Science-Fiction,6.1,64.0,2018,
Anon,movies,Netflix,Thriller,6.1,64.0,2018,
A Little Chaos,movies,Netflix,Drama,6.5,64.0,2015,
A Little Chaos,movies,Netflix,Comedy,6.5,64.0,2015,
A Little Chaos,movies,Netflix,Romance,6.5,64.0,2015,
Mean Dreams,movies,Netflix,Thriller,6.3,65.0,2016,
Mean Dreams,movies,Netflix,Drama,6.3,65.0,2016,
Mean Dreams,movies,Netflix,Mystery,6.3,65.0,2016,
Berserk: The Golden Age Arc I - The Egg of the King,movies,Netflix,Anime,7.6,64.0,2012,
Berserk: The Golden Age Arc I - The Egg of the King,movies,Netflix,Animation,7.6,64.0,2012,
Berserk: The Golden Age Arc I - The Egg of the King,movies,Netflix,Action & Adventure,7.6,64.0,2012,
Diane,movies,Hulu,Drama,6.7,64.0,2019,
Pit Stop,movies,Hulu,Drama,5.9,65.0,2013,
Pit Stop,movies,Hulu,LGBTQ,5.9,65.0,2013,
Pit Stop,movies,Hulu,Romance,5.9,65.0,2013,
Aladdin and the King of Thieves,movies,Disney+,Animation,6.4,64.0,1996,
Aladdin and the King of Thieves,movies,Disney+,Action & Adventure,6.4,64.0,1996,
Aladdin and the King of Thieves,movies,Disney+,Comedy,6.4,64.0,1996,
Aladdin and the King of Thieves,movies,Disney+,Family,6.4,64.0,1996,
Mary Shelley,movies,Hulu,Drama,6.4,64.0,2017,
Mary Shelley,movies,Hulu,Biography,6.4,64.0,2017,
Mary Shelley,movies,Hulu,Romance,6.4,64.0,2017,
Beyond Skyline,movies,Netflix,Horror,5.3,64.0,2017,
Beyond Skyline,movies,Netflix,Science-Fiction,5.3,64.0,2017,
Beyond Skyline,movies,Netflix,Action & Adventure,5.3,64.0,2017,
Go!,movies,Netflix,Sport,5.9,64.0,2020,
Go!,movies,Netflix,Family,5.9,64.0,2020,
Brother Bear 2,movies,Disney+,Animation,6.2,64.0,2006,
Brother Bear 2,movies,Disney+,Action & Adventure,6.2,64.0,2006,
Brother Bear 2,movies,Disney+,Comedy,6.2,64.0,2006,
Brother Bear 2,movies,Disney+,Family,6.2,64.0,2006,
Like Father,movies,Netflix,Drama,6.1,64.0,2018,
Like Father,movies,Netflix,Comedy,6.1,63.0,2018,
One Man Band,movies,Disney+,Animation,7.7,64.0,2005,
One Man Band,movies,Disney+,Comedy,7.7,64.0,2005,
One Man Band,movies,Disney+,Family,7.7,64.0,2005,
Wildling,movies,Netflix,Horror,5.5,62.0,2018,
Wildling,movies,Netflix,Fantasy,5.5,62.0,2018,
Wildling,movies,Netflix,Drama,5.5,63.0,2018,
The Party's Just Beginning,movies,Hulu,Drama,6.2,64.0,2018,
The Party's Just Beginning,movies,Hulu,Comedy,6.1,63.0,2018,
David Brent: Life on the Road,movies,Netflix,Action & Adventure,6.3,62.0,2016,
David Brent: Life on the Road,movies,Netflix,Comedy,6.3,62.0,2016,
David Brent: Life on the Road,movies,Netflix,Musical,6.3,62.0,2016,
Mister America,movies,Hulu,Comedy,6.5,65.0,2019,
18 Presents,movies,Netflix,Drama,6.7,60.0,2020,
The Ant Bully,movies,Hulu,Animation,5.8,64.0,2006,
The Ant Bully,movies,Hulu,Action & Adventure,5.8,64.0,2006,
The Ant Bully,movies,Hulu,Comedy,5.8,64.0,2006,
The Ant Bully,movies,Hulu,Family,5.8,64.0,2006,
The Breaker Upperers,movies,Netflix,Comedy,5.9,64.0,2018,
Nobody Speak: Trials of the Free Press,movies,Netflix,Documentary,6.4,62.0,2017,
Far From The Tree,movies,Hulu,Documentary,7.5,63.0,2017,
Far From The Tree,movies,Hulu,Drama,7.5,63.0,2017,
The Adventures of Huck Finn,movies,Disney+,Drama,6.2,64.0,1993,
The Adventures of Huck Finn,movies,Disney+,Action & Adventure,6.2,64.0,1993,
The Adventures of Huck Finn,movies,Disney+,Comedy,6.2,64.0,1993,
The Adventures of Huck Finn,movies,Disney+,Family,6.2,64.0,1993,
Melody Time,movies,Disney+,Animation,6.4,63.0,1948,
Melody Time,movies,Disney+,Family,6.3,63.0,1948,
The Legend of Bhagat Singh,movies,Netflix,Drama,8.1,60.0,2002,
The Legend of Bhagat Singh,movies,Netflix,Action & Adventure,8.1,60.0,2002,
The Legend of Bhagat Singh,movies,Netflix,Biography,8.1,60.0,2002,
The Legend of Bhagat Singh,movies,Netflix,History,8.1,61.0,2002,
The Prodigy,movies,Hulu,Horror,5.8,63.0,2019,
The Prodigy,movies,Hulu,Thriller,5.8,63.0,2019,
The Prodigy,movies,Hulu,Mystery,5.8,63.0,2019,
Ellen DeGeneres: Relatable,movies,Netflix,Comedy,6.5,64.0,2018,
Ellen DeGeneres: Relatable,movies,Netflix,Stand-up & Talk,6.5,64.0,2018,
Kindred Spirits,movies,Hulu,Horror,4.8,50.0,2019,
Kindred Spirits,movies,Hulu,Thriller,4.8,50.0,2019,
Kindred Spirits,movies,Hulu,Mystery,4.8,50.0,2019,
The Last Word,movies,Hulu,Documentary,6.6,63.0,2017,
The Last Word,movies,Hulu,Drama,6.6,63.0,2017,
The Last Word,movies,Hulu,Comedy,6.6,64.0,2017,
"Faith, Hope & Love",movies,Netflix,Comedy,6.2,63.0,2019,
"Faith, Hope & Love",movies,Netflix,Romance,6.2,63.0,2019,
Joshy,movies,Hulu,Drama,5.9,64.0,2016,
Joshy,movies,Hulu,Mystery,5.9,64.0,2016,
Joshy,movies,Hulu,Comedy,5.9,64.0,2016,
We Are Your Friends,movies,Netflix,Drama,6.2,64.0,2015,
We Are Your Friends,movies,Netflix,Musical,6.2,64.0,2015,
We Are Your Friends,movies,Netflix,Romance,6.2,64.0,2015,
A Bad Moms Christmas,movies,Netflix,Action & Adventure,5.6,63.0,2017,
A Bad Moms Christmas,movies,Netflix,Comedy,5.6,63.0,2017,
Non-Fiction,movies,Hulu,Drama,6.5,64.0,2018,
Non-Fiction,movies,Hulu,Comedy,6.5,64.0,2018,
Non-Fiction,movies,Hulu,LGBTQ,6.5,64.0,2018,
The Land of Steady Habits,movies,Netflix,Drama,6.2,62.0,2018,
The Land of Steady Habits,movies,Netflix,Comedy,6.2,62.0,2018,
The Oath,movies,Netflix,Crime,6.4,63.0,2016,
The Oath,movies,Netflix,Thriller,6.4,63.0,2016,
The Oath,movies,Netflix,Drama,6.4,63.0,2016,
Alone in Berlin,movies,Netflix,Drama,6.5,64.0,2016,
Alone in Berlin,movies,Netflix,History,6.5,64.0,2016,
Naruto the Movie: Ninja Clash in the Land of Snow,movies,Netflix,Anime,6.7,63.0,2004,
Naruto the Movie: Ninja Clash in the Land of Snow,movies,Netflix,Animation,6.7,63.0,2004,
Naruto the Movie: Ninja Clash in the Land of Snow,movies,Netflix,Action & Adventure,6.7,63.0,2004,
Karthik Calling Karthik,movies,Netflix,Thriller,7.0,63.0,2010,
Karthik Calling Karthik,movies,Netflix,Drama,7.0,63.0,2010,
Karthik Calling Karthik,movies,Netflix,Romance,7.0,63.0,2010,
Set It Up,movies,Netflix,Comedy,6.5,64.0,2018,
Set It Up,movies,Netflix,Romance,6.5,64.0,2018,
Children of the Sea,movies,Netflix,Anime,6.5,64.0,2019,
Children of the Sea,movies,Netflix,Animation,6.5,64.0,2019,
Children of the Sea,movies,Netflix,Fantasy,6.5,64.0,2019,
Children of the Sea,movies,Netflix,Action & Adventure,6.5,64.0,2019,
Unacknowledged,movies,Hulu,Documentary,7.0,64.0,2017,
Class Rank,movies,Netflix,Comedy,6.4,63.0,2017,
Class Rank,movies,Netflix,Family,6.4,63.0,2017,
Class Rank,movies,Netflix,Romance,6.4,63.0,2017,
How to Be a Latin Lover,movies,Netflix,Drama,6.0,63.0,2017,
How to Be a Latin Lover,movies,Netflix,Comedy,6.0,63.0,2017,
The Day the Earth Stood Still,movies,Hulu,Science-Fiction,5.5,63.0,2008,
The Day the Earth Stood Still,movies,Hulu,Thriller,5.5,63.0,2008,
The Day the Earth Stood Still,movies,Hulu,Drama,5.5,63.0,2008,
Ghosts of Girlfriends Past,movies,Netflix,Fantasy,5.8,61.0,2009,
Ghosts of Girlfriends Past,movies,Netflix,Comedy,5.8,61.0,2009,
Ghosts of Girlfriends Past,movies,Netflix,Romance,5.8,61.0,2009,
The Painted Bird,movies,Hulu,Horror,7.3,62.0,2019,
The Painted Bird,movies,Hulu,Drama,7.3,62.0,2019,
Lilo & Stitch 2: Stitch Has a Glitch,movies,Disney+,Animation,6.3,63.0,2005,
Lilo & Stitch 2: Stitch Has a Glitch,movies,Disney+,Drama,6.3,63.0,2005,
Lilo & Stitch 2: Stitch Has a Glitch,movies,Disney+,Comedy,6.3,63.0,2005,
Lilo & Stitch 2: Stitch Has a Glitch,movies,Disney+,Family,6.3,63.0,2005,
Girls Just Want to Have Fun,movies,Hulu,Comedy,6.0,63.0,1985,
Girls Just Want to Have Fun,movies,Hulu,Family,6.0,63.0,1985,
Girls Just Want to Have Fun,movies,Hulu,Romance,6.0,63.0,1985,
Herbie Rides Again,movies,Disney+,Fantasy,5.7,63.0,1974,
Herbie Rides Again,movies,Disney+,Comedy,5.7,63.0,1974,
Herbie Rides Again,movies,Disney+,Family,5.7,63.0,1974,
Someone Great,movies,Netflix,Comedy,6.2,63.0,2019,
Someone Great,movies,Netflix,Romance,6.2,63.0,2019,
Simon Killer,movies,Netflix,Thriller,6.3,63.0,2012,
Simon Killer,movies,Netflix,Drama,6.3,63.0,2012,
Simon Killer,movies,Netflix,Mystery,6.3,63.0,2012,
Vizontele,movies,Netflix,Drama,8.0,63.0,2001,
Vizontele,movies,Netflix,Comedy,8.0,63.0,2001,
I Feel Pretty,movies,Hulu,Comedy,5.5,64.0,2018,
I Feel Pretty,movies,Hulu,Romance,5.5,64.0,2018,
Bambi II,movies,Disney+,Animation,6.1,63.0,2006,
Bambi II,movies,Disney+,Drama,6.1,63.0,2006,
Bambi II,movies,Disney+,Action & Adventure,6.1,63.0,2006,
Bambi II,movies,Disney+,Family,6.1,63.0,2006,
Ice Age: Collision Course,movies,Disney+,Animation,5.7,63.0,2016,
Ice Age: Collision Course,movies,Disney+,Action & Adventure,5.7,63.0,2016,
Ice Age: Collision Course,movies,Disney+,Comedy,5.7,63.0,2016,
Ice Age: Collision Course,movies,Disney+,Family,5.7,63.0,2016,
Race to Witch Mountain,movies,Disney+,Science-Fiction,5.7,64.0,2009,
Race to Witch Mountain,movies,Disney+,Action & Adventure,5.7,64.0,2009,
Race to Witch Mountain,movies,Disney+,Children,5.7,64.0,2009,
Race to Witch Mountain,movies,Disney+,Family,5.7,64.0,2009,
Book of Blood,movies,Hulu,Horror,5.3,59.0,2009,
Book of Blood,movies,Hulu,Drama,5.3,60.0,2009,
Book of Blood,movies,Hulu,Mystery,5.3,59.0,2009,
D2: The Mighty Ducks,movies,Disney+,Drama,6.1,63.0,1994,
D2: The Mighty Ducks,movies,Disney+,Action & Adventure,6.1,63.0,1994,
D2: The Mighty Ducks,movies,Disney+,Comedy,6.1,63.0,1994,
D2: The Mighty Ducks,movies,Disney+,Family,6.1,63.0,1994,
The Cured,movies,Hulu,Horror,5.5,63.0,2017,
The Cured,movies,Hulu,Science-Fiction,5.5,63.0,2017,
The Cured,movies,Hulu,Drama,5.5,63.0,2017,
The Golem,movies,Netflix,Horror,5.6,63.0,2018,
The Golem,movies,Netflix,Drama,5.6,63.0,2018,
1000 Rupee Note,movies,Netflix,Drama,7.3,64.0,2016,
The Ottoman Lieutenant,movies,Netflix,Drama,6.6,63.0,2017,
The Ottoman Lieutenant,movies,Netflix,Romance,6.6,63.0,2017,
Whose Streets?,movies,Hulu,Documentary,5.3,63.0,2017,
Sister Act 2: Back in the Habit,movies,Disney+,Comedy,5.6,63.0,1993,
Sister Act 2: Back in the Habit,movies,Disney+,Musical,5.6,63.0,1993,
Sister Act 2: Back in the Habit,movies,Disney+,Family,5.6,63.0,1993,
Khoobsurat,movies,Netflix,Comedy,6.4,64.0,2014,
Khoobsurat,movies,Netflix,Romance,6.4,64.0,2014,
Feminists: What Were They Thinking?,movies,Netflix,Documentary,6.9,63.0,2018,
Feminists: What Were They Thinking?,movies,Netflix,History,6.9,63.0,2018,
Been So Long,movies,Netflix,Drama,5.4,63.0,2018,
Been So Long,movies,Netflix,Musical,5.4,63.0,2018,
Message from the King,movies,Netflix,Crime,6.4,67.0,2016,
Message from the King,movies,Netflix,Thriller,6.4,67.0,2016,
Message from the King,movies,Netflix,Action & Adventure,6.4,67.0,2016,
Bill Burr: Let It Go,movies,Netflix,Documentary,8.4,63.0,2010,
Bill Burr: Let It Go,movies,Netflix,Comedy,8.4,63.0,2010,
Doctor Dolittle,movies,Disney+,Fantasy,5.4,63.0,1998,
Doctor Dolittle,movies,Disney+,Comedy,5.4,63.0,1998,
Doctor Dolittle,movies,Disney+,Family,5.4,63.0,1998,
Get Santa,movies,Netflix,Comedy,6.2,62.0,2014,
Get Santa,movies,Netflix,Family,6.2,62.0,2014,
How to Train Your Dragon: Homecoming,movies,Hulu,Animation,7.3,63.0,2019,
How to Train Your Dragon: Homecoming,movies,Hulu,Fantasy,7.3,63.0,2019,
How to Train Your Dragon: Homecoming,movies,Hulu,Action & Adventure,7.3,63.0,2019,
How to Train Your Dragon: Homecoming,movies,Hulu,Family,7.3,63.0,2019,
My Big Night,movies,Netflix,Drama,6.0,64.0,2015,
My Big Night,movies,Netflix,Comedy,6.0,64.0,2015,
Spring Forward,movies,Hulu,Drama,7.5,64.0,2000,
Spring Forward,movies,Hulu,Independent,7.5,64.0,2000,
Hannibal Buress: Comedy Camisado,movies,Netflix,Comedy,6.6,64.0,2016,
Hannibal Buress: Comedy Camisado,movies,Netflix,Stand-up & Talk,6.6,64.0,2016,
Dream Big: Engineering Our World,movies,Netflix,Documentary,6.4,61.0,2017,
The Occupant,movies,Netflix,Thriller,6.3,64.0,2020,
The Occupant,movies,Netflix,Drama,6.3,63.0,2020,
Scenic Route,movies,Hulu,Thriller,6.5,62.0,2013,
Scenic Route,movies,Hulu,Drama,6.5,62.0,2013,
Scenic Route,movies,Hulu,Mystery,6.5,62.0,2013,
Where Hands Touch,movies,Hulu,Drama,6.2,62.0,2018,
Where Hands Touch,movies,Hulu,Romance,6.2,62.0,2018,
EMO the Musical,movies,Netflix,Comedy,6.1,63.0,2017,
EMO the Musical,movies,Netflix,Musical,6.1,63.0,2017,
EMO the Musical,movies,Netflix,Family,6.1,63.0,2017,
Pokémon the Movie: The Power of Us,movies,Netflix,Anime,6.3,64.0,2018,
Pokémon the Movie: The Power of Us,movies,Netflix,Animation,6.3,64.0,2018,
Pokémon the Movie: The Power of Us,movies,Netflix,Action & Adventure,6.3,64.0,2018,
Pokémon the Movie: The Power of Us,movies,Netflix,Family,6.3,64.0,2018,
Love Off the Cuff,movies,Netflix,Comedy,6.5,63.0,2017,
Love Off the Cuff,movies,Netflix,Romance,6.5,63.0,2017,
Monty Python Live at the Hollywood Bowl,movies,Netflix,Documentary,7.9,63.0,1982,
Monty Python Live at the Hollywood Bowl,movies,Netflix,Comedy,7.9,63.0,1982,
Monty Python Live at the Hollywood Bowl,movies,Netflix,Musical,7.9,63.0,1982,
31,movies,Hulu,Horror,5.1,60.0,2016,
31,movies,Hulu,Thriller,5.1,60.0,2016,
31,movies,Hulu,Mystery,5.1,60.0,2016,
Coneheads,movies,Netflix,Science-Fiction,5.3,63.0,1993,
Coneheads,movies,Netflix,Comedy,5.3,63.0,1993,
Coneheads,movies,Netflix,Family,5.3,63.0,1993,
The Bounty Hunter,movies,Netflix,Action & Adventure,5.6,63.0,2010,
The Bounty Hunter,movies,Netflix,Comedy,5.6,63.0,2010,
The Bounty Hunter,movies,Netflix,Romance,5.6,63.0,2010,
Pihu,movies,Netflix,Thriller,6.7,62.0,2018,
Pihu,movies,Netflix,Drama,6.7,62.0,2018,
Pihu,movies,Netflix,Mystery,6.7,62.0,2018,
Lost in London,movies,Netflix,Drama,6.2,63.0,2017,
Lost in London,movies,Netflix,Comedy,6.2,63.0,2017,
Hot Girls Wanted,movies,Netflix,Documentary,6.1,63.0,2015,
Reversing Roe,movies,Netflix,Documentary,7.4,63.0,2018,
Raising Cain,movies,Netflix,Crime,6.1,62.0,1992,
